<expr>,ct.count,
/INDS/BLS/ELLENB9994,4422,
/JLL/CHI/MEJAIK4315,4415,
/INDS/BET2/HABECO4013,4403,
/SER/WSP/COANNC5430,4401,
/VX/BETH/RACHEL0829,4399,
/VX/ARL/JAYERE1969,4393,
/DP/PL/OBRIEN6103,4382,
/INDS/CH/PALETT5876,4374,
/FOUR/LAND/STAYWE8369,4372,
/INDS/323/GENGUR0582,4370,
/TW/VB/SYNERG5902,4364,
/INDS/TYS/STAGE28751,4355,
/FUSE/AUS/ASCENS0402,4351,
/JLL/RES/HEALTH7648,4345,
/INDS/DC/FIFTHT6861,4341,
/SER/ATL3/SEREND6200,4341,
/INDS/WM/THESTR5316,4330,
/INDS/SD/USRENA1741,4317,
/SER/BUF2/SEREND9446,4312,
/INDS/TYS/ITEROG3510,4296,
/INDS/ROSE/SUMMER5011,4285,
/INDS/WC/MAGICC0170,4282,
/VX/DEN2/FORDMO7500,4280,
/INDS/DIV/EMPIRE9358,4278,
/HINE/HOU2/LEONAR7995,4274,
/CC/FW/1230777881,4272,
/DCW/GST/DISTRI7829,4257,
/INDS/323/BELAHE0584,4252,
/INDS/NYC8/GENEVI4196,4252,
/CARR/WIS/PARETO2345,4249,
/INDS/LAS/CHICAG2011,4248,
/SER/MEM/HEALTH8845,4247,
/INDS/909/ARCHIT0792,4243,
/VX/SA/SCOOTE0994,4243,
/INDS/BEL/CIVICF5115,4242,
/INDS/LAS/SPLORM1126,4241,
/INDS/DIV/CONSCI5720,4238,
/INDS/NPB/COMPAS0716,4237,
/INDS/ABER/URBANE2667,4232,
/INDS/LAS/TECSYS8820,4206,
/INDS/BEL/THEHOM6740,4196,
/INDS/LAS/INTROH3688,4193,
/INDS/PORT2/STACKW0753,4174,
/INDS/SH/JENMIL4226,4174,
/INDS/LA3/SELFEM3995,4164,
/INDS/BEL/LIONST6972,4157,
/INDS/323/FUSION6699,4156,
/SER/NYC2/COLDCA1401,4150,
/TISH/BEV/GAMELE0017,4140,
/INDS/NYC8/KAILUA0796,4135,
/TISH/VAR/PARSNI7986,4131,
/CC/PLA/INSIGH2228,4128,
/VX/ARL/BOOMYC7412,4123,
/TISH/1R/STUDIO6778,4109,
/CARR/ELW/ADAMJO5556,4101,
/INDS/COL2/POSM256980,4097,
/TISH/VAR/THREES2904,4088,
/INDS/SD/CNBPC70346,4082,
/INDS/KC/CONFID1880,4037,
/BR/WE/VUMEDI0812,4028,
/TISH/42/THERIU1370,4027,
/INDS/DC6/WACHSS1852,4025,
/SER/BUF2/RALPHW8852,4025,
/INDS/PHI2/D2GROU8560,4011,
/INDS/AUS/GROUP10197,4006,
/INDS/PAL/CONNOR0995,4000,
/CARR/TYS/METCAL5993,3998,
/INDS/PAS/QUANTG0627,3996,
/INDS/BEL/VIMERG1249,3994,
/INDS/CHAR/COCHRA4315,3991,
/INDS/AUS2/DARKTR2455,3987,
/CARR/300/LYONDE6956,3975,
/INDS/HY/SAFR063997,3971,
/VX/HOLY/EXPREA9618,3957,
/INDS/ARL/HYLY591467,3956,
/INDS/135/DONALD0514,3955,
/INDS/1722/IES4445138,3954,
/INDS/WC/SPZLEG7080,3948,
/INDS/BEL/DEMAXI4783,3943,
/INDS/PHX2/PODPOP7101,3942,
/INDS/DIV/BUILDT7772,3936,
/UNI/BUF/MADISE7077,3932,
/CARR/MAM/OLDWEL4988,3929,
/INDS/BLS/THETES5224,3922,
/DP/PL/BUSINE6410,3891,
/INDS/BOST/MATRIV9245,3889,
/CBRE/PAL/MANAGE0618,3882,
/INDS/NPB/BIOSOU3354,3875,
/CARR/MAM/TACONI9965,3867,
/INDS/DC3/THESOZ1497,3864,
/TW/VB/STELLA7773,3857,
/INDS/LAS/ROBLOX8931,3854,
/INDS/TEM/SUSANR4287,3852,
/CARR/ELW/GUARAN3826,3838,
/TISH/BOS/RWEOFF8633,3834,
/INDS/909/REPRES8023,3829,
/TISH/AQWA/LUMIS96479,3828,
/INDS/WM/BANKOF6324,3821,
/ARG/NYC/PURELO7914,3811,
/TISH/300/BLACKS7553,3811,
/INDS/AUS2/LABEL47979,3800,
/INDS/TOR/BUSING1994,3787,
/JLL/DIS/ENSEMB7430,3787,
/SER/MNT/CHRIST6336,3786,
/INDS/909/HAUSER8980,3778,
/VX/HOLY/BAROWS3477,3777,
/DCW/GST/FACESV6276,3770,
/INDS/DART/AZTHER2562,3761,
/PREM/IRV/ASCENS3207,3761,
/INDS/HY/SAFEKE3938,3754,
/CARR/3033/ALLAIR0410,3741,
/INDS/1801/WESTBU1175,3725,
/JLL/CHES/OFFERL3067,3723,
/INDS/CAM/MILARI4759,3719,
/CARR/LAS/SOUTHE2250,3717,
/SER/MAR/SEREND4758,3714,
/INDS/NYC8/KRAKEN9279,3702,
/CARR/MAM/EJELEC6106,3697,
/TW/VB/COMMON8811,3690,
/INDS/323/RESTOR0816,3688,
/INDS/CAM/WRITET1918,3685,
/INDS/COL2/DUNECO0470,3684,
/INDS/KC/KABATC9477,3683,
/INDS/323/SALTBO6802,3681,
/INDS/BEL/ADWEST5126,3672,
/LAU/CP/LUXEHE6764,3670,
/INDS/FSQ/DESTRO9228,3667,
/INDS/ABER/SKINIO5736,3653,
/INDS/DC3/YAAYME7503,3652,
/INDS/PORT2/STEVES1056,3648,
/INDS/WC/BRIGHT0941,3643,
/VX/HOLY/MAXX5L3801,3635,
/INDS/BLS/LOUNGE0645,3634,
/CARR/EMB/MACRAE8111,3633,
/INDS/2033/ELEVAT1524,3631,
/INDS/PHI2/ADAMSA1666,3630,
/CARR/3033/KOSTEL1985,3623,
/DD/ML/FMCINS3941,3611,
/INDS/BOULD/BRANDK5802,3604,
/INDS/SH/CAPSPE8643,3602,
/INDS/CM/HOAGPR0373,3601,
/MC/HOU/KCLIVI7899,3593,
/INDS/KC/ALEXCH8335,3590,
/JLL/15/STEPHE2420,3589,
/NYCOS/420/IRCSEC6164,3581,
/INDS/SAN2/CLSA660150,3574,
/INDS/LA5/ABMSTR7113,3573,
/INDS/PHX2/CROSSF4136,3568,
/SER/NYC/SVAUND3902,3563,
/SER/ATL3/COMFOR5363,3558,
/DCW/GT/DOGTAG4602,3553,
/INDS/CHAR/SOARES7385,3549,
/HINE/HOU2/CLIFFO6697,3543,
/INDS/SAN/INDACC8621,3535,
/INDS/ABER/INDUST0550,3526,
/INDS/DIV/NEIGHB6086,3520,
/INDS/ROSE/FMSADV9217,3512,
/SYW/PB/BRIDGE6759,3489,
/CARR/EMB/LOUNGE7889,3487,
/INDS/NYC5/INDUST8591,3481,
/INDS/1722/MULTIP2197,3478,
/INDS/CM/SKYFII6018,3464,
/INDS/TYS/STARTU0301,3456,
/INDS/IRV2/HANA333956,3444,
/VX/OAK/TEXASC1164,3443,
/FUSE/AUS/MDEXPE2674,3421,
/INDS/ABER/MOWER45871,3414,
/SER/MEM/FLOORI5080,3413,
/DP/PL/AMYROA8301,3393,
/INDS/2033/ZACHAR2521,3387,
/INDS/PHI3/MESSAG2334,3368,
/INDS/LA1/RNGINT5424,3366,
/TW/VB/LAWOFF1830,3365,
/CARR/745/LEADIN6567,3363,
/INDS/COL2/ADHOLD4536,3356,
/INDS/HY/SILICO1542,3355,
/INDS/BET/WILDLI8137,3348,
/INDS/LA3/RM64933291,3334,
/TISH/CS/ALTERN0483,3333,
/FOUR/LAND/KEYSTO9734,3331,
/TISH/BOS/BRIDGE6536,3328,
/INDS/AUS3/BITMOT6964,3325,
/INDS/BK/VIACOL7293,3325,
/JLL/SEA/RYANDO3430,3314,
/INDS/KC/DAVISE4916,3313,
/CARR/1050/SQTITL5375,3309,
/VX/HOLY/DUGUAY1352,3299,
/CARR/1455/THECEN6063,3294,
/SER/WP/UNICEF8718,3292,
/INDS/LAS/108LLC6085,3289,
/GWC/SA/MANAGE2840,3284,
/INDS/COL2/GEMSPR4556,3283,
/INDS/SLC2/TRIBEA0988,3282,
/DCW/GST/FLIPPO5185,3271,
/INDS/909/SIFTER0547,3260,
/INDS/HUD/INDUST4442,3254,
/JLL/CHI/SHARED6459,3253,
/INDS/1801/EXITER9300,3236,
/SER/MCK/CONTRA9695,3236,
/INDS/2033/STRUMA0017,3231,
/INDS/135/PARATA6654,3227,
/TISH/1230/GASTAL7459,3225,
/INDS/BEL/ACADEM7550,3221,
/INDS/CAM/TECHST4183,3216,
/INDS/323/BBJGRO9075,3215,
/INDS/LAS/SITTER9674,3215,
/CARR/1455/THEAIR8437,3213,
/TISH/1230/GROUPH9218,3213,
/INDS/WC/SELFCO3973,3205,
/CARR/1455/MILNEW2767,3203,
/INDS/BOST3/MARIAN4205,3201,
/INDS/909/KHLEGA6104,3199,
/INDS/PHX2/SPECTR2132,3199,
/JLL/RES/INFERN8498,3192,
/FUSE/HOU/ASSIST5797,3190,
/CARR/1325/EASTTU6691,3187,
/INDS/BOST/INDICA7481,3185,
/INDS/SD/INDUST2509,3180,
/INDS/DIV/STNLAD1687,3174,
/SER/ATL/FOUNTA7974,3170,
/JLL/RES/CASEME2767,3168,
/TW/VB/DAVIDA6088,3165,
/INDS/NYC4/CYTIUM2609,3157,
/CARR/4800/NGAMGA7528,3155,
/INDS/BEL/SELFJA8013,3152,
/INDS/WC/VENVIT7390,3133,
/INDS/HUD/NOMINE1736,3127,
/CARR/1701/REBECC3083,3117,
/INDS/135/BASSBE2948,3114,
/INDS/BOULD/REMEZC6658,3113,
/TISH/VAR/BLASTO9011,3113,
/INDS/BOST3/SPARKS6026,3107,
/INDS/SLC2/AMERIC9914,3095,
/CC/DAL/STRIVE3248,3087,
/INDS/CM/DOMINA5831,3081,
/INDS/CHAR/ATG2786781,3080,
/INDS/BOULD/REVINN5618,3076,
/VX/BETH/ALWAYS0864,3070,
/TISH/BEV/BLDUPI3628,3064,
/CARR/WIS/EMBASS5934,3058,
/CARR/WIS/HAROLD5519,3030,
/INDS/HOU2/FREDDY6724,3023,
/INDS/PHX2/BECKIN7911,3023,
/UNI/BUF/RICKWH1316,3019,
/VX/DEN2/RESTOR7159,2999,
/JLL/DIS/ACEVED2937,2995,
/SER/MAD/CYPRES1264,2993,
/CARR/LIB/JANMED4367,2988,
/INDS/TYS/SERVEA0253,2986,
/INDS/ROSE/COOKIE5386,2985,
/INDS/STP/PROTON2764,2984,
/INDS/WC/EZSTRE9923,2968,
/DD/WB/HOWARD0093,2962,
/SER/LA1/SERRAT1036,2962,
/UNI/BUF/PRIMAR5878,2949,
/INDS/FSQ/STEPHA7416,2948,
/TISH/CHI/MODELO8512,2937,
/INDS/SD/ROCKSO1248,2935,
/INDS/WC/THEGLE4032,2933,
/JLL/15/GENERA5628,2933,
/INDS/PHX2/NEUBLO4959,2928,
/INDS/BEL/MOTORQ7439,2926,
/INDS/CLAY/SUPERF2656,2926,
/TISH/300/HARTYB6889,2925,
/CARR/KST/THEJOS5011,2924,
/SYW/MAD/SUOZZO4675,2920,
/INDS/MIN1/MAINST6355,2916,
/TISH/VAR/VESTRY2619,2893,
/VX/OAK/BIALOW9932,2892,
/INDS/FSQ/HLPART3381,2885,
/INDS/SFL/GREENV2843,2881,
/CARR/CTA/WESTER5981,2868,
/INDS/DC/STATER5407,2841,
/INDS/ABER/GRUPOE8158,2827,
/INDS/TOR/WARPAT7705,2826,
/JLL/CHI/ACLIVI8759,2826,
/INDS/BET/DOUGLA5407,2821,
/INDS/BK/SARAHJ8716,2815,
/INDS/LAS/JMA6321380,2802,
/INDS/NYC/ALLBUI4031,2794,
/TISH/DC/STUDIO2586,2785,
/FOUR/LAND/BRIELE9176,2782,
/JLL/15/MOSAIC1807,2778,
/VX/HOLY/HIREST3696,2776,
/INDS/HY/ARTCOS8310,2746,
/CARR/MAM/REFRES2589,2742,
/INDS/IND/NATALI3621,2740,
/INDS/CM/ALOHAC3064,2736,
/JLL/CHI/KLMAGE0075,2730,
/INDS/TEM/TERALY7235,2728,
/INDS/LA1/G6REAL1424,2709,
/TISH/45R/COMMUN3507,2707,
/TISH/BOS/EASTDI2411,2700,
/DD/ML/KELLYR9492,2679,
/INDS/CHAR/BRIGHT5015,2674,
/INDS/1PP/MME8117758,2667,
/INDS/MAN/GILTEN3425,2660,
/INDS/POR/TRANSU9994,2658,
/VX/OAK/UPFLEX3188,2655,
/INDS/SD/CAVALI1481,2651,
/INDS/PHI3/HOSTAI8668,2648,
/DD/ML/BRIANP9774,2644,
/DD/WB/ENERGY3561,2643,
/INDS/ROSE/PANTHE7363,2636,
/CARR/1325/STERIS6404,2634,
/INDS/323/GUILDO5527,2631,
/INDS/CARM/DELIVR8961,2628,
/INDS/FSQ/MOMENC3620,2621,
/INDS/SAN2/SLG1533226,2618,
/INDS/NYC4/FIRSTA9836,2610,
/CARR/CTA/ISHIDA7501,2608,
/INDS/AUS2/MARCHO4306,2600,
/INDS/SH/EMBASS8863,2598,
/INDS/NPB/BATTER5676,2594,
/CARR/DIA/PLANAT9824,2591,
/EXEC/HIP/GARYKL3337,2584,
/INDS/SAN/PLIABL3746,2574,
/INDS/LAS/MFRANC6247,2565,
/INDS/909/OPTION3323,2564,
/INDS/GLEN/NERSES9236,2564,
/JLL/CHES/AMALGA3249,2546,
/SER/MNT/BUBLIS4079,2546,
/INDS/BET2/DOCUME6148,2544,
/INDS/DED/EXETER4886,2538,
/INDS/DC/BNHAI00629,2532,
/CARR/IND/ELECTR5939,2525,
/INDS/BET/EUCLID8112,2523,
/VX/BETH/SPEAKC3080,2517,
/INDS/1722/HARMON5631,2508,
/INDS/DC3/NAARC70678,2503,
/INDS/2311/TORREN0516,2502,
/TISH/DC/IFIC505379,2502,
/FOUR/LAND/TACOVE6711,2500,
/DD/WB/IMAGEP6578,2497,
/CARR/WIS/LAWOFF9522,2494,
/INDS/TEM/ZIPPYM1424,2492,
/INDS/SD/LEANSI2598,2490,
/SYW/HQ/NEWRON0842,2487,
/INDS/MAN/GREENH3312,2479,
/INDS/SFL/LOSANG4809,2450,
/INDS/1722/WESTER1346,2447,
/TISH/42/SWEENE9770,2445,
/TW/VB/HINESA2783,2432,
/TISH/AQWA/SOFTO77006,2430,
/INDS/SH/EXODUS6668,2429,
/SER/MAD/ROACHP4954,2428,
/VX/BETH/TRIPLE1754,2421,
/INDS/CLAY/SALTZM2521,2413,
/INDS/BK/THEPOL5498,2412,
/CARR/1050/LAKESI8073,2401,
/INDS/PHI2/MILE603319,2400,
/VX/HOLY/LOUNGE3361,2388,
/INDS/LA1/KARLSC5983,2387,
/HUGO/KEAR/THEBAL8269,2383,
/JLL/RES/MOMENT8852,2373,
/FUSE/HOU/SOFTEQ1796,2370,
/INDS/WM/OMNIBR7483,2366,
/INDS/LAS/FTPOFC9217,2365,
/FOUR/LAND/RYANKU8798,2364,
/INDS/TOR/PADRA91839,2349,
/JLL/CHES/TRISTR8023,2332,
/INDS/909/REALVI5313,2331,
/COVE/AL/STGBEA5339,2323,
/ES/MS/ABC3646656,2323,
/ENT/5500/NARRAT9399,2321,
/INDS/BLS/NALEJ87604,2319,
/SCC/350/BASSET6940,2311,
/INDS/ABER/COBOGR9496,2301,
/CARR/1701/NATION3803,2293,
/INDS/CHI2/NBASSA2570,2289,
/VX/BETH/LARKVO6709,2289,
/INDS/SAN/COACHS8949,2281,
/INDS/MAN/CLAUDI1657,2275,
/INDS/909/JFPCAP9806,2268,
/UNI/BUF/BUFFAL4973,2267,
/FOUR/LAND/DELVAC7528,2265,
/LAU/MD2/INOMAL8533,2263,
/INDS/BLS/BRECKI8784,2249,
/INDS/DC/BALLME5947,2248,
/INDS/AUS2/CODAT15330,2240,
/INDS/ROSE/INDUST1663,2239,
/INDS/DART/METTER6987,2237,
/INDS/ABER/REVELC8062,2232,
/INDS/BLS/INNOVA3575,2232,
/INDS/CHI2/CITTAP4589,2229,
/TISH/BEV/JOLSON6117,2229,
/INDS/6060/KHORRR3558,2226,
/VX/OAK/TIMOTH4022,2225,
/JLL/CHES/PAISNE4483,2223,
/COVE/AL/COVEAL7494,2221,
/INDS/COL2/HIGHDE5841,2213,
/INDS/DED/MIDFIR4903,2212,
/INDS/AUS3/PALOMA4387,2206,
/INDS/CH/GAUDET6436,2203,
/TISH/5TH/INSPER8856,2203,
/SYW/PB/SYMPHO6481,2198,
/INDS/ROSE/OUTAND1462,2197,
/CARR/DIA/SIXTHS4163,2195,
/INDS/BLS/OBBLIG9182,2189,
/INDS/AUS3/UPSIDE6463,2186,
/INDS/COL2/PETERJ6260,2164,
/INDS/NYC3/INDUST8268,2163,
/TW/VB/FEDEMA3844,2153,
/JLL/CHES/NRGEDG2936,2151,
/INDS/PHX/BRIDGE8062,2147,
/FUSE/HOU/VIRIDI5678,2141,
/INDS/PHI3/INTHEW7502,2140,
/INDS/CARM/MOMENT8241,2138,
/TISH/CHI/LSCCOM4533,2137,
/SER/ORL/COASTA9784,2128,
/CARR/1455/THEHUN4182,2123,
/SER/CLA/IANNIG7726,2112,
/INDS/TOR/TERRES8151,2110,
/INDS/MAN/VISION2490,2108,
/INDS/PAS2/QUANTU5206,2105,
/INDS/BLS/GIVESE8982,2104,
/INDS/BOST4/BETAGR6397,2099,
/INDS/DART/RICHAR1768,2090,
/INDS/GLEN/SEROPI6269,2074,
/INDS/135/SICART1615,2073,
/INDS/CHAR/TEACHF7475,2062,
/INDS/1801/GUARAS4254,2055,
/INDS/233/CLAREO5000,2053,
/LAU/MD1/WHITMA3316,2052,
/CC/PLA/TRUECO0915,2047,
/INDS/DED/THENES3142,2045,
/INDS/BEL/CREATI4593,2044,
/FOUR/LAND/BRYANS0074,2043,
/INDS/LA5/ELEVAT3261,2039,
/TISH/1230/YOUNGL5005,2035,
/INDS/ROSE/DOROTH9051,2033,
/TISH/1230/MARIAR4579,2027,
/INDS/FSQ/ELIZAB4657,2021,
/INDS/NYC7/MERATI3883,2018,
/INDS/COL2/AMOKVE8059,2015,
/INDS/BET/SIRUIS4141,2011,
/MC/HOU/KSMLOC5816,2002,
/CARR/1455/RUBICO9980,1985,
/LAU/DC1/CREOAL3920,1983,
/INDS/909/EMBARK0177,1980,
/INDS/TYS/CAROLI9704,1978,
/JLL/15/RHONDA9287,1975,
/EXEC/HIP/LJPALL0476,1970,
/INDS/IRV2/JOVENV4471,1964,
/INDS/LAS/UFT9749220,1951,
/TISH/333/AVERYD6104,1941,
/INDS/PORT2/LOUNGE9669,1937,
/SER/MNT/GREGBO4574,1931,
/INDS/NYC3/BROADW7568,1929,
/INDS/GLEN/POLYMO1806,1917,
/INDS/PHI3/JUNGIN1330,1916,
/INDS/DIV/STEELC7919,1914,
/INDS/LA5/IRENDY3715,1900,
/DD/CH/WMCCOR2407,1898,
/INDS/LA3/HYPERD4667,1897,
/INDS/PAS2/8HUTTA5182,1893,
/VX/OAK/SPENCE6969,1890,
/FUSE/PRO/ORANGE7827,1889,
/INDS/CHI2/CRYSTA1775,1886,
/INDS/LA3/ETHOSI5285,1882,
/INDS/WM/FUNDAM5441,1867,
/INDS/DC/SPARKP8179,1865,
/INDS/IRV/NOSTRO8622,1864,
/TW/VB/ASHANT3891,1854,
/SYW/HQ/SPEEDW4265,1850,
/INDS/DIV/THEDAN0620,1848,
/TISH/BEV/VICTOR8841,1840,
/INDS/PHI2/BOUFFA5347,1838,
/INDS/233/AKRETE0246,1831,
/INDS/NYC3/SYSTEM4307,1824,
/UNI/BUF/QUALIT9252,1822,
/CARR/ER/ALCENT2008,1819,
/JLL/CHES/NEEVDA5506,1818,
/INDS/2033/RESOUR7631,1800,
/JLL/15/LIVING5153,1800,
/INDS/ABER/SUPPLY4507,1799,
/TISH/333/STUDIO7083,1790,
/TISH/BEV/GLICKM8812,1788,
/VX/SA/EFFICI0796,1788,
/CARR/3033/INSTIT8608,1784,
/INDS/ROSE/RYANSC1855,1783,
/INDS/BEL/BARRET2267,1778,
/INDS/PAS2/CHILDM0401,1776,
/INDS/TEM/WEHOSE6438,1770,
/INDS/WC/LACYMA1516,1765,
/INDS/WM/BASIS62532,1760,
/INDS/BET/SIRIUS8971,1757,
/INDS/TEM/KATHER6725,1747,
/INDS/NPB/MYFORE2842,1745,
/INDS/SAN2/LSPOWE0228,1744,
/LAU/CP/MATTLA5271,1742,
/DD/ML/JAMESR8193,1736,
/INDS/LA1/COFFEE0449,1730,
/CARR/1701/WASHIN9474,1729,
/VX/OAK/COBBLE9080,1728,
/TISH/BOS/PROJEC7204,1727,
/JLL/RES/STOLTZ6912,1725,
/INDS/909/MENKEA1788,1721,
/INDS/135/FOUNDA9189,1719,
/PREM/IRV/UPTHEG6726,1707,
/OLI/CAR/TWGDEV9177,1704,
/SER/WP/JOSEPH3408,1703,
/INDS/PAS/MLG3807600,1702,
/INDS/909/WICKLO7016,1686,
/SCC/999/EQ99937453,1679,
/CARR/ELW/STEWAR8128,1678,
/DP/PL/TRUENO8068,1677,
/INDS/DART/LORENH8393,1675,
/CARR/KST/CITADE7177,1674,
/INDS/CM/BLACHC9321,1673,
/INDS/2033/FLATFO5770,1671,
/INDS/KC/CARRIE3094,1669,
/INDS/DC2/INCAPS8636,1666,
/UNI/BUF/JENNIF3526,1663,
/CARR/LAS/CAPITA4268,1661,
/INDS/WC/JPMORG0722,1655,
/INDS/DC4/TOKYOE1061,1654,
/INDS/CM/HIRAIZ9686,1646,
/INDS/1722/BRUCEK9167,1645,
/INDS/CARM/DADAVI1086,1639,
/INDS/BK2/APREAL1278,1638,
/TW/VB/COGNOS1755,1625,
/INDS/BOULD/INDUST4608,1620,
/UNI/BUF/OLIVIA3137,1609,
/INDS/NYC/BLACKC0418,1605,
/INDS/NPB/KARGES2297,1604,
/INDS/FSQ/MICHAE4307,1600,
/SER/ATL/ARTIST5245,1599,
/TISH/1230/FORM3U7563,1598,
/INDS/DFM/RADZDM5030,1592,
/TISH/BEV/CAMERO4838,1592,
/SER/ATL3/FLOWCA8843,1591,
/FOUR/LAND/ICAREH8398,1587,
/CARR/745/OPTION5944,1580,
/INDS/SD/REALPA4222,1575,
/INDS/PHX2/PARADI2107,1572,
/INDS/IRV/BESTRI9266,1554,
/INDS/DC/HENSON7442,1553,
/CARR/ER/FEGROU2108,1552,
/INDS/HOU2/CAPITA1600,1550,
/TISH/AQWA/QUALIT7517,1546,
/TISH/BOS/SHAMRO7313,1546,
/INDS/PAS/STORIE8136,1544,
/INDS/PHX2/GREATL5835,1542,
/INDS/BEL/MOCHAR2533,1541,
/INDS/CHI3/GRAYMA4030,1540,
/INDS/BET/PARSAG1120,1537,
/HINE/HOU2/LAMBER4884,1530,
/JLL/RES/WARCOL2298,1529,
/VX/ARL/RMCRIS6271,1526,
/INDS/CARM/ZIGTHE0825,1524,
/SER/DEN2/SEREND1456,1521,
/JLL/15/THELAW5437,1515,
/HINE/HOU2/OQUPIH7575,1508,
/SER/MNT/JWCSIT7038,1507,
/INDS/MIN1/OMNIBR0794,1500,
/INDS/POR/METATE8407,1498,
/INDS/CHAR/MLRPHO6894,1497,
/INDS/DC2/BTIG782477,1488,
/CARR/TYS/SIXTYB0097,1487,
/INDS/DED/SERGIO8510,1487,
/INDS/BEL/LIVREA0622,1484,
/MAY/WAU/GENERA1677,1482,
/INDS/HY/TIVIAN5629,1480,
/TISH/BEV/GALLAT9836,1471,
/INDS/BOST/FARONU0420,1469,
/INDS/HY/PIONEE6921,1465,
/INDS/ROSE/INDUST5234,1457,
/INDS/NYC6/THEINS7026,1442,
/TISH/BOS/BARBER1563,1436,
/INDS/135/SOULPO2655,1425,
/CARR/KST/PETREL0695,1418,
/INDS/PHX2/BRIANT4371,1414,
/INDS/SH/TENTRR5580,1413,
/INDS/ABER/OSIIND1238,1409,
/CARR/300/TEVAPH8293,1401,
/CARR/1050/NEIGHB6984,1395,
/INDS/LAS/LINDAU1680,1393,
/INDS/323/CAAMTE4656,1386,
/INDS/BEL/ACCELB1505,1385,
/SER/DEN2/BASEPA1717,1379,
/HINE/HOU2/PIPERM1773,1370,
/INDS/POR/HOBBSB8314,1369,
/CARR/DIA/POLARI5669,1368,
/MAY/WAU/ACCESS8327,1362,
/INDS/KC/LAURAQ4206,1353,
/INDS/WM/HOSTSC9559,1350,
/INDS/HY/ADVOCA1670,1340,
/INDS/SLC2/CODATE0936,1340,
/INDS/LAS/LIFERA4578,1337,
/INDS/NPB/INDUST2011,1337,
/INDS/LA3/KAPLAN4598,1325,
/JLL/CHES/RAYNAR1848,1324,
/INDS/CLAY/HEALTH6090,1317,
/INDS/FSQ/FREESP0614,1315,
/INDS/6060/DRBOUT8949,1312,
/INDS/WM/PHRMA25478,1305,
/INDS/HY/UNICOM8974,1292,
/INDS/SD/MIISHI1962,1287,
/VX/ARL/VENTUR0642,1283,
/INDS/BOULD/SOMMFO8063,1273,
/INDS/ROSE/BETHES8420,1268,
/INDS/SFL/URBANW9516,1265,
/JLL/TYS/VERSED6722,1265,
/INDS/ABER/PALOME0747,1262,
/CARR/EMB/HEDINH8807,1260,
/INDS/ROSE/PUBLIC7230,1260,
/INDS/PIT2/AUDREY3515,1257,
/CARR/300/TECOSE7396,1252,
/INDS/KC/COLLAB8798,1251,
/INDS/BOST4/INDUST5136,1250,
/INDS/DC2/LONGDA5541,1248,
/HUGO/KEAR/SHOPVA8937,1244,
/INDS/323/RYANES7647,1237,
/INDS/DFM/INDUST7239,1236,
/INDS/CLAY/INDUST9749,1235,
/INDS/CM/OPPIDA8792,1229,
/CARR/3033/CHRIST8626,1222,
/INDS/RAL2/INDUST7171,1217,
/INDS/WM/BRIGHT0048,1213,
/VX/BETH/LETSTA3878,1213,
/DD/WB/COMMUN9003,1210,
/INDS/DC/CLEANM8168,1207,
/FOUR/LAND/THEKID0600,1206,
/INDS/CH/COCREA6029,1206,
/INDS/HOU2/HYVEGR2622,1206,
/CARR/IND/TRAVIS1761,1205,
/INDS/TOR/HALEST9757,1186,
/CC/DAL/NEWGAT4673,1180,
/CARR/LAS/CATPAR8831,1179,
/INDS/LAS/MYCOMP0656,1172,
/INDS/NYC/DAVIDB1081,1170,
/VX/ARL/TYLERA4570,1169,
/CARR/3033/FLYWHE1120,1164,
/PREM/IRV/JORGEN3611,1164,
/TISH/42/AVENUE2301,1157,
/INDS/BEL/47THAV7512,1148,
/HELIX/295/SAFEWA6477,1146,
/CARR/ER/CAFE072683,1138,
/INDS/ROSE/MONAGH3424,1136,
/CARR/745/DOGANA5374,1135,
/TISH/1230/ONEWOR0052,1135,
/HINE/HOU2/COLEXA8286,1134,
/CARR/745/CRESCE1398,1133,
/INDS/COL2/ROBELL4544,1129,
/INDS/ABER/COMPTI3353,1127,
/INDS/PHX/BABEBA1111,1124,
/FOUR/LAND/RENTER1301,1121,
/FUSE/AUS/UKANOR5691,1115,
/INDS/SFL/NA80648839,1104,
/TISH/VAR/AVENUE3196,1102,
/CARR/EMB/UNIVAC0472,1099,
/JLL/CHES/JLLCHE5929,1094,
/INDS/PHX2/SHIPSH0813,1085,
/INDS/HY/RAINFA0277,1081,
/ALAW/IND/STEWAR5542,1077,
/INDS/TOR/MAYARO3389,1075,
/INDS/ABER/JWOODC7766,1073,
/INDS/STP/PACEMA2661,1072,
/SER/MAR/AWPPRO8913,1071,
/UNI/BUF/EDGELI4612,1068,
/EXEC/HIP/HONGJI0952,1057,
/VARI/SL/BRIGHT3080,1049,
/INDS/COL2/ARCHIM4653,1044,
/VX/SA/ATLASM3074,1044,
/VX/OAK/QUINTA9188,1042,
/INDS/BET/WELLSA2753,1039,
/TISH/300/CROWHO0514,1036,
/CARR/1325/HEALTH9747,1029,
/YO/CH/CALAMI0677,1028,
/VX/HOLY/CTN3339398,1026,
/INDS/LAS/HELIOS0698,1024,
/INDS/PIT2/SMARTS5128,1020,
/INDS/SFL/CABRER8421,1020,
/VX/ARL/NOVASO9133,1016,
/VX/BETH/UNIFYI9349,1015,
/CARR/1455/CARRME0292,1009,
